Points_0,Pressure_Coefficient,,,,,,,,,,,,,,,,,,,,,,,
0.767576,0.0357247,,,,,,,,,,,,,,,,,,,,,,,
0.792408,0.0465835,,,,,,,,,,,,,,,,,,,,,,,
0.816682,0.0558206,,,,,,,,,,,,,,,,,,,,,,,
0.840304,0.0632394,,,,,,,,,,,,,,,,,,,,,,,
0.863174,0.0688269,,,,,,,,,,,,,,,,,,,,,,,
0.885183,0.0725415,,,,,,,,,,,,,,,,,,,,,,,
0.906202,0.0741079,,,,,,,,,,,,,,,,,,,,,,,
0.926088,0.0739838,,,,,,,,,,,,,,,,,,,,,,,
0.944668,0.0721152,,,,,,,,,,,,,,,,,,,,,,,
0.961737,0.0694705,,,,,,,,,,,,,,,,,,,,,,,
0.977019,0.0662744,,,,,,,,,,,,,,,,,,,,,,,
0.990108,0.0639592,,,,,,,,,,,,,,,,,,,,,,,
0.0116971,0.266332,,,,,,,,,,,,,,,,,,,,,,,
0.0194278,0.253599,,,,,,,,,,,,,,,,,,,,,,,
0.0280947,0.239305,,,,,,,,,,,,,,,,,,,,,,,
0.0377629,0.222262,,,,,,,,,,,,,,,,,,,,,,,
0.0484565,0.203139,,,,,,,,,,,,,,,,,,,,,,,
0.0601882,0.18196,,,,,,,,,,,,,,,,,,,,,,,
0.0729647,0.159262,,,,,,,,,,,,,,,,,,,,,,,
0.086782,0.135498,,,,,,,,,,,,,,,,,,,,,,,
0.101628,0.111177,,,,,,,,,,,,,,,,,,,,,,,
0.117482,0.0867567,,,,,,,,,,,,,,,,,,,,,,,
0.13432,0.0626225,,,,,,,,,,,,,,,,,,,,,,,
0.15211,0.0390764,,,,,,,,,,,,,,,,,,,,,,,
0.170819,0.0163421,,,,,,,,,,,,,,,,,,,,,,,
0.190408,-0.00542433,,,,,,,,,,,,,,,,,,,,,,,
0.210836,-0.0261038,,,,,,,,,,,,,,,,,,,,,,,
0.232061,-0.0455904,,,,,,,,,,,,,,,,,,,,,,,
0.254038,-0.0637614,,,,,,,,,,,,,,,,,,,,,,,
0.276719,-0.0804337,,,,,,,,,,,,,,,,,,,,,,,
0.300058,-0.0953424,,,,,,,,,,,,,,,,,,,,,,,
0.324003,-0.108121,,,,,,,,,,,,,,,,,,,,,,,
0.348499,-0.118323,,,,,,,,,,,,,,,,,,,,,,,
0.373488,-0.125495,,,,,,,,,,,,,,,,,,,,,,,
0.398905,-0.129274,,,,,,,,,,,,,,,,,,,,,,,
0.424687,-0.129451,,,,,,,,,,,,,,,,,,,,,,,
0.45077,-0.126031,,,,,,,,,,,,,,,,,,,,,,,
0.477094,-0.119237,,,,,,,,,,,,,,,,,,,,,,,
0.503603,-0.109485,,,,,,,,,,,,,,,,,,,,,,,
0.530243,-0.0973251,,,,,,,,,,,,,,,,,,,,,,,
0.556963,-0.0833886,,,,,,,,,,,,,,,,,,,,,,,
0.58371,-0.0682839,,,,,,,,,,,,,,,,,,,,,,,
0.610431,-0.0525557,,,,,,,,,,,,,,,,,,,,,,,
0.637071,-0.0366675,,,,,,,,,,,,,,,,,,,,,,,
0.663572,-0.0209829,,,,,,,,,,,,,,,,,,,,,,,
0.689878,-0.00583664,,,,,,,,,,,,,,,,,,,,,,,
0.715924,0.0084955,,,,,,,,,,,,,,,,,,,,,,,
0.741647,0.0217723,,,,,,,,,,,,,,,,,,,,,,,
0.766974,0.0337977,,,,,,,,,,,,,,,,,,,,,,,
0.79183,0.0443823,,,,,,,,,,,,,,,,,,,,,,,
0.816131,0.0533959,,,,,,,,,,,,,,,,,,,,,,,
0.839783,0.0606599,,,,,,,,,,,,,,,,,,,,,,,
0.862687,0.0661426,,,,,,,,,,,,,,,,,,,,,,,
0.884734,0.0698233,,,,,,,,,,,,,,,,,,,,,,,
0.905796,0.0714874,,,,,,,,,,,,,,,,,,,,,,,
0.92573,0.0715547,,,,,,,,,,,,,,,,,,,,,,,
0.944365,0.0700353,,,,,,,,,,,,,,,,,,,,,,,
0.961496,0.0677965,,,,,,,,,,,,,,,,,,,,,,,
0.976848,0.0650825,,,,,,,,,,,,,,,,,,,,,,,
0.990017,0.0630737,,,,,,,,,,,,,,,,,,,,,,,
0.0099453,0.255676,,,,,,,,,,,,,,,,,,,,,,,
0.0177696,0.244314,,,,,,,,,,,,,,,,,,,,,,,
0.0265226,0.231285,,,,,,,,,,,,,,,,,,,,,,,
0.0362698,0.215771,,,,,,,,,,,,,,,,,,,,,,,
0.0470357,0.198196,,,,,,,,,,,,,,,,,,,,,,,
0.0588337,0.178587,,,,,,,,,,,,,,,,,,,,,,,
0.0716709,0.157382,,,,,,,,,,,,,,,,,,,,,,,
0.0855436,0.134989,,,,,,,,,,,,,,,,,,,,,,,
0.10044,0.11188,,,,,,,,,,,,,,,,,,,,,,,
0.11634,0.0884984,,,,,,,,,,,,,,,,,,,,,,,
0.133219,0.0652359,,,,,,,,,,,,,,,,,,,,,,,
0.151048,0.0424126,,,,,,,,,,,,,,,,,,,,,,,
0.169791,0.0202781,,,,,,,,,,,,,,,,,,,,,,,
0.189411,-0.000982261,,,,,,,,,,,,,,,,,,,,,,,
0.209868,-0.0212218,,,,,,,,,,,,,,,,,,,,,,,
0.231118,-0.04031,,,,,,,,,,,,,,,,,,,,,,,
0.253117,-0.0581054,,,,,,,,,,,,,,,,,,,,,,,
0.275819,-0.0744194,,,,,,,,,,,,,,,,,,,,,,,
0.299175,-0.0889973,,,,,,,,,,,,,,,,,,,,,,,
0.323137,-0.101504,,,,,,,,,,,,,,,,,,,,,,,
0.347649,-0.111542,,,,,,,,,,,,,,,,,,,,,,,
0.372651,-0.118704,,,,,,,,,,,,,,,,,,,,,,,
0.398081,-0.12266,,,,,,,,,,,,,,,,,,,,,,,
0.423874,-0.123212,,,,,,,,,,,,,,,,,,,,,,,
0.449968,-0.120349,,,,,,,,,,,,,,,,,,,,,,,
0.476303,-0.114255,,,,,,,,,,,,,,,,,,,,,,,
0.502822,-0.105298,,,,,,,,,,,,,,,,,,,,,,,
0.529473,-0.0939739,,,,,,,,,,,,,,,,,,,,,,,
0.556204,-0.0808627,,,,,,,,,,,,,,,,,,,,,,,
0.582962,-0.0665404,,,,,,,,,,,,,,,,,,,,,,,
0.609695,-0.0515322,,,,,,,,,,,,,,,,,,,,,,,
0.636348,-0.0362951,,,,,,,,,,,,,,,,,,,,,,,
0.662864,-0.0211955,,,,,,,,,,,,,,,,,,,,,,,
0.689185,-0.00656787,,,,,,,,,,,,,,,,,,,,,,,
0.715249,0.00730892,,,,,,,,,,,,,,,,,,,,,,,
0.740991,0.0201905,,,,,,,,,,,,,,,,,,,,,,,
0.76634,0.0318773,,,,,,,,,,,,,,,,,,,,,,,
0.791221,0.0421798,,,,,,,,,,,,,,,,,,,,,,,
0.81555,0.0509655,,,,,,,,,,,,,,,,,,,,,,,
0.839234,0.0580725,,,,,,,,,,,,,,,,,,,,,,,
0.862173,0.0634557,,,,,,,,,,,,,,,,,,,,,,,
0.884261,0.0671104,,,,,,,,,,,,,,,,,,,,,,,
0.905368,0.0688756,,,,,,,,,,,,,,,,,,,,,,,
0.925354,0.0691358,,,,,,,,,,,,,,,,,,,,,,,
0.944046,0.0679504,,,,,,,,,,,,,,,,,,,,,,,
0.961242,0.0660912,,,,,,,,,,,,,,,,,,,,,,,
0.976668,0.0638095,,,,,,,,,,,,,,,,,,,,,,,
0.989921,0.0620792,,,,,,,,,,,,,,,,,,,,,,,
0.0081013,0.245166,,,,,,,,,,,,,,,,,,,,,,,
0.0160243,0.23503,,,,,,,,,,,,,,,,,,,,,,,
0.0248678,0.223159,,,,,,,,,,,,,,,,,,,,,,,
0.0346981,0.209053,,,,,,,,,,,,,,,,,,,,,,,
0.0455402,0.192936,,,,,,,,,,,,,,,,,,,,,,,
0.057408,0.174832,,,,,,,,,,,,,,,,,,,,,,,
0.070309,0.155091,,,,,,,,,,,,,,,,,,,,,,,
0.08424,0.13407,,,,,,,,,,,,,,,,,,,,,,,
0.0991892,0.1122,,,,,,,,,,,,,,,,,,,,,,,
0.115138,0.089904,,,,,,,,,,,,,,,,,,,,,,,
0.132061,0.0675702,,,,,,,,,,,,,,,,,,,,,,,
0.14993,0.0455304,,,,,,,,,,,,,,,,,,,,,,,
0.168709,0.0240547,,,,,,,,,,,,,,,,,,,,,,,
0.188362,0.00335431,,,,,,,,,,,,,,,,,,,,,,,
0.208848,-0.0163992,,,,,,,,,,,,,,,,,,,,,,,
0.230124,-0.035052,,,,,,,,,,,,,,,,,,,,,,,
0.252147,-0.0524455,,,,,,,,,,,,,,,,,,,,,,,
0.274871,-0.0683856,,,,,,,,,,,,,,,,,,,,,,,
0.298247,-0.0826265,,,,,,,,,,,,,,,,,,,,,,,
0.322226,-0.0948611,,,,,,,,,,,,,,,,,,,,,,,
0.346753,-0.104733,,,,,,,,,,,,,,,,,,,,,,,
0.371769,-0.11188,,,,,,,,,,,,,,,,,,,,,,,
0.397212,-0.116002,,,,,,,,,,,,,,,,,,,,,,,
0.423018,-0.116912,,,,,,,,,,,,,,,,,,,,,,,
0.449124,-0.114584,,,,,,,,,,,,,,,,,,,,,,,
0.47547,-0.109172,,,,,,,,,,,,,,,,,,,,,,,
0.502,-0.100994,,,,,,,,,,,,,,,,,,,,,,,
0.528662,-0.0904966,,,,,,,,,,,,,,,,,,,,,,,
0.555404,-0.0782107,,,,,,,,,,,,,,,,,,,,,,,
0.582175,-0.064678,,,,,,,,,,,,,,,,,,,,,,,
0.60892,-0.0504026,,,,,,,,,,,,,,,,,,,,,,,
0.635587,-0.0358324,,,,,,,,,,,,,,,,,,,,,,,
0.662118,-0.0213345,,,,,,,,,,,,,,,,,,,,,,,
0.688456,-0.00724205,,,,,,,,,,,,,,,,,,,,,,,
0.714538,0.00616384,,,,,,,,,,,,,,,,,,,,,,,
0.740301,0.0186365,,,,,,,,,,,,,,,,,,,,,,,
0.765674,0.0299735,,,,,,,,,,,,,,,,,,,,,,,
0.790581,0.0399857,,,,,,,,,,,,,,,,,,,,,,,
0.814939,0.0485389,,,,,,,,,,,,,,,,,,,,,,,
0.838656,0.0554861,,,,,,,,,,,,,,,,,,,,,,,
0.861633,0.0607734,,,,,,,,,,,,,,,,,,,,,,,
0.883763,0.0644081,,,,,,,,,,,,,,,,,,,,,,,
0.904918,0.0662756,,,,,,,,,,,,,,,,,,,,,,,
0.924957,0.066727,,,,,,,,,,,,,,,,,,,,,,,
0.943711,0.0658584,,,,,,,,,,,,,,,,,,,,,,,
0.960975,0.0643526,,,,,,,,,,,,,,,,,,,,,,,
0.976479,0.0624589,,,,,,,,,,,,,,,,,,,,,,,
0.989819,0.0609826,,,,,,,,,,,,,,,,,,,,,,,
0.00616024,0.234837,,,,,,,,,,,,,,,,,,,,,,,
0.014187,0.225798,,,,,,,,,,,,,,,,,,,,,,,
0.0231259,0.21498,,,,,,,,,,,,,,,,,,,,,,,
0.0330436,0.202169,,,,,,,,,,,,,,,,,,,,,,,
0.0439659,0.187414,,,,,,,,,,,,,,,,,,,,,,,
0.0559072,0.170742,,,,,,,,,,,,,,,,,,,,,,,
0.0688754,0.152421,,,,,,,,,,,,,,,,,,,,,,,
0.0828678,0.132761,,,,,,,,,,,,,,,,,,,,,,,
0.097873,0.112144,,,,,,,,,,,,,,,,,,,,,,,
0.113873,0.0909681,,,,,,,,,,,,,,,,,,,,,,,
0.130843,0.0696111,,,,,,,,,,,,,,,,,,,,,,,
0.148753,0.0484096,,,,,,,,,,,,,,,,,,,,,,,
0.16757,0.0276486,,,,,,,,,,,,,,,,,,,,,,,
0.187257,0.00756047,,,,,,,,,,,,,,,,,,,,,,,
0.207774,-0.011661,,,,,,,,,,,,,,,,,,,,,,,
0.229079,-0.0298411,,,,,,,,,,,,,,,,,,,,,,,
0.251127,-0.0468055,,,,,,,,,,,,,,,,,,,,,,,
0.273873,-0.0623546,,,,,,,,,,,,,,,,,,,,,,,
0.297269,-0.0762504,,,,,,,,,,,,,,,,,,,,,,,
0.321266,-0.0882102,,,,,,,,,,,,,,,,,,,,,,,
0.34581,-0.0979147,,,,,,,,,,,,,,,,,,,,,,,
0.370842,-0.105041,,,,,,,,,,,,,,,,,,,,,,,
0.396299,-0.109315,,,,,,,,,,,,,,,,,,,,,,,
0.422117,-0.110564,,,,,,,,,,,,,,,,,,,,,,,
0.448235,-0.10875,,,,,,,,,,,,,,,,,,,,,,,
0.474593,-0.103997,,,,,,,,,,,,,,,,,,,,,,,
0.501135,-0.0965803,,,,,,,,,,,,,,,,,,,,,,,
0.527808,-0.0868977,,,,,,,,,,,,,,,,,,,,,,,
0.554563,-0.075434,,,,,,,,,,,,,,,,,,,,,,,
0.581346,-0.0626954,,,,,,,,,,,,,,,,,,,,,,,
0.608105,-0.0491632,,,,,,,,,,,,,,,,,,,,,,,
0.634786,-0.035274,,,,,,,,,,,,,,,,,,,,,,,
0.661333,-0.021393,,,,,,,,,,,,,,,,,,,,,,,
0.687688,-0.00785126,,,,,,,,,,,,,,,,,,,,,,,
0.71379,0.00506899,,,,,,,,,,,,,,,,,,,,,,,
0.739575,0.0171197,,,,,,,,,,,,,,,,,,,,,,,
0.764972,0.0280961,,,,,,,,,,,,,,,,,,,,,,,
0.789907,0.0378103,,,,,,,,,,,,,,,,,,,,,,,
0.814296,0.0461265,,,,,,,,,,,,,,,,,,,,,,,
0.838048,0.0529108,,,,,,,,,,,,,,,,,,,,,,,
0.861064,0.0581047,,,,,,,,,,,,,,,,,,,,,,,
0.883239,0.0617238,,,,,,,,,,,,,,,,,,,,,,,
0.904444,0.0636924,,,,,,,,,,,,,,,,,,,,,,,
0.92454,0.0643306,,,,,,,,,,,,,,,,,,,,,,,
0.943358,0.0637602,,,,,,,,,,,,,,,,,,,,,,,
0.960694,0.0625818,,,,,,,,,,,,,,,,,,,,,,,
0.97628,0.0610366,,,,,,,,,,,,,,,,,,,,,,,
0.989713,0.0597933,,,,,,,,,,,,,,,,,,,,,,,
0.00411701,0.224721,,,,,,,,,,,,,,,,,,,,,,,
0.0122531,0.216659,,,,,,,,,,,,,,,,,,,,,,,
0.0212923,0.206799,,,,,,,,,,,,,,,,,,,,,,,
0.0313021,0.195174,,,,,,,,,,,,,,,,,,,,,,,
0.0423088,0.181685,,,,,,,,,,,,,,,,,,,,,,,
0.0543274,0.166367,,,,,,,,,,,,,,,,,,,,,,,
0.0673663,0.149414,,,,,,,,,,,,,,,,,,,,,,,
0.0814234,0.131089,,,,,,,,,,,,,,,,,,,,,,,
0.0964875,0.111727,,,,,,,,,,,,,,,,,,,,,,,
0.112541,0.0916946,,,,,,,,,,,,,,,,,,,,,,,
0.129559,0.0713535,,,,,,,,,,,,,,,,,,,,,,,
0.147514,0.0510382,,,,,,,,,,,,,,,,,,,,,,,
0.166371,0.031043,,,,,,,,,,,,,,,,,,,,,,,
0.186094,0.0116167,,,,,,,,,,,,,,,,,,,,,,,
0.206644,-0.00702805,,,,,,,,,,,,,,,,,,,,,,,
0.227978,-0.0246983,,,,,,,,,,,,,,,,,,,,,,,
0.250053,-0.0412057,,,,,,,,,,,,,,,,,,,,,,,
0.272822,-0.0563457,,,,,,,,,,,,,,,,,,,,,,,
0.29624,-0.0698869,,,,,,,,,,,,,,,,,,,,,,,
0.320257,-0.0815675,,,,,,,,,,,,,,,,,,,,,,,
0.344818,-0.0911008,,,,,,,,,,,,,,,,,,,,,,,
0.369865,-0.0981979,,,,,,,,,,,,,,,,,,,,,,,
0.395337,-0.102612,,,,,,,,,,,,,,,,,,,,,,,
0.421169,-0.10418,,,,,,,,,,,,,,,,,,,,,,,
0.4473,-0.102856,,,,,,,,,,,,,,,,,,,,,,,
0.47367,-0.0987382,,,,,,,,,,,,,,,,,,,,,,,
0.500224,-0.0920625,,,,,,,,,,,,,,,,,,,,,,,
0.52691,-0.083181,,,,,,,,,,,,,,,,,,,,,,,
0.553677,-0.0725334,,,,,,,,,,,,,,,,,,,,,,,
0.580473,-0.0605906,,,,,,,,,,,,,,,,,,,,,,,
0.607246,-0.0478098,,,,,,,,,,,,,,,,,,,,,,,
0.633942,-0.0346136,,,,,,,,,,,,,,,,,,,,,,,
0.660506,-0.0213634,,,,,,,,,,,,,,,,,,,,,,,
0.68688,-0.00838701,,,,,,,,,,,,,,,,,,,,,,,
0.713003,0.00403359,,,,,,,,,,,,,,,,,,,,,,,
0.73881,0.0156498,,,,,,,,,,,,,,,,,,,,,,,
0.764233,0.0262553,,,,,,,,,,,,,,,,,,,,,,,
0.789197,0.0356638,,,,,,,,,,,,,,,,,,,,,,,
0.813619,0.0437385,,,,,,,,,,,,,,,,,,,,,,,
0.837408,0.0503569,,,,,,,,,,,,,,,,,,,,,,,
0.860466,0.0554586,,,,,,,,,,,,,,,,,,,,,,,
0.882687,0.0590646,,,,,,,,,,,,,,,,,,,,,,,
0.903945,0.0611313,,,,,,,,,,,,,,,,,,,,,,,
0.924101,0.0619496,,,,,,,,,,,,,,,,,,,,,,,
0.942986,0.0616574,,,,,,,,,,,,,,,,,,,,,,,
0.960398,0.060781,,,,,,,,,,,,,,,,,,,,,,,
0.97607,0.0595491,,,,,,,,,,,,,,,,,,,,,,,
0.989601,0.0585206,,,,,,,,,,,,,,,,,,,,,,,
0.00196625,0.214843,,,,,,,,,,,,,,,,,,,,,,,
0.0102173,0.207651,,,,,,,,,,,,,,,,,,,,,,,
0.0193622,0.19866,,,,,,,,,,,,,,,,,,,,,,,
0.0294689,0.188117,,,,,,,,,,,,,,,,,,,,,,,
0.0405645,0.1758,,,,,,,,,,,,,,,,,,,,,,,
0.0526645,0.161755,,,,,,,,,,,,,,,,,,,,,,,
0.0657779,0.146109,,,,,,,,,,,,,,,,,,,,,,,
0.0799029,0.129084,,,,,,,,,,,,,,,,,,,,,,,
0.095029,0.110966,,,,,,,,,,,,,,,,,,,,,,,
0.111139,0.092089,,,,,,,,,,,,,,,,,,,,,,,
0.128209,0.0727926,,,,,,,,,,,,,,,,,,,,,,,
0.14621,0.0534038,,,,,,,,,,,,,,,,,,,,,,,
0.165109,0.0342199,,,,,,,,,,,,,,,,,,,,,,,
0.184871,0.0155014,,,,,,,,,,,,,,,,,,,,,,,
0.205455,-0.00252392,,,,,,,,,,,,,,,,,,,,,,,
0.22682,-0.019648,,,,,,,,,,,,,,,,,,,,,,,
0.248922,-0.0356703,,,,,,,,,,,,,,,,,,,,,,,
0.271717,-0.050382,,,,,,,,,,,,,,,,,,,,,,,
0.295157,-0.0635574,,,,,,,,,,,,,,,,,,,,,,,
0.319194,-0.0749528,,,,,,,,,,,,,,,,,,,,,,,
0.343773,-0.0843093,,,,,,,,,,,,,,,,,,,,,,,
0.368837,-0.0913687,,,,,,,,,,,,,,,,,,,,,,,
0.394324,-0.0959079,,,,,,,,,,,,,,,,,,,,,,,
0.420171,-0.0977737,,,,,,,,,,,,,,,,,,,,,,,
0.446315,-0.0969158,,,,,,,,,,,,,,,,,,,,,,,
0.472698,-0.0934075,,,,,,,,,,,,,,,,,,,,,,,
0.499265,-0.0874498,,,,,,,,,,,,,,,,,,,,,,,
0.525964,-0.0793525,,,,,,,,,,,,,,,,,,,,,,,
0.552744,-0.0695119,,,,,,,,,,,,,,,,,,,,,,,
0.579554,-0.0583636,,,,,,,,,,,,,,,,,,,,,,,
0.606343,-0.0463394,,,,,,,,,,,,,,,,,,,,,,,
0.633055,-0.0338463,,,,,,,,,,,,,,,,,,,,,,,
0.659636,-0.0212393,,,,,,,,,,,,,,,,,,,,,,,
0.686029,-0.00884136,,,,,,,,,,,,,,,,,,,,,,,
0.712174,0.0030665,,,,,,,,,,,,,,,,,,,,,,,
0.738005,0.0142363,,,,,,,,,,,,,,,,,,,,,,,
0.763455,0.0244609,,,,,,,,,,,,,,,,,,,,,,,
0.78845,0.0335562,,,,,,,,,,,,,,,,,,,,,,,
0.812906,0.0413851,,,,,,,,,,,,,,,,,,,,,,,
0.836734,0.0478341,,,,,,,,,,,,,,,,,,,,,,,
0.859836,0.0528438,,,,,,,,,,,,,,,,,,,,,,,
0.882107,0.0564376,,,,,,,,,,,,,,,,,,,,,,,
0.90342,0.0585974,,,,,,,,,,,,,,,,,,,,,,,
0.923639,0.0595868,,,,,,,,,,,,,,,,,,,,,,,
0.942594,0.0595522,,,,,,,,,,,,,,,,,,,,,,,
0.960087,0.0589528,,,,,,,,,,,,,,,,,,,,,,,
0.975849,0.058003,,,,,,,,,,,,,,,,,,,,,,,
0.989482,0.0571728,,,,,,,,,,,,,,,,,,,,,,,
-0.000297704,0.205221,,,,,,,,,,,,,,,,,,,,,,,
0.00807445,0.198807,,,,,,,,,,,,,,,,,,,,,,,
0.0173305,0.190603,,,,,,,,,,,,,,,,,,,,,,,
0.0275393,0.181044,,,,,,,,,,,,,,,,,,,,,,,
0.0387284,0.169809,,,,,,,,,,,,,,,,,,,,,,,
0.050914,0.156953,,,,,,,,,,,,,,,,,,,,,,,
0.0641058,0.142549,,,,,,,,,,,,,,,,,,,,,,,
0.0783024,0.126778,,,,,,,,,,,,,,,,,,,,,,,
0.0934938,0.109884,,,,,,,,,,,,,,,,,,,,,,,
0.109663,0.092163,,,,,,,,,,,,,,,,,,,,,,,
0.126787,0.0739302,,,,,,,,,,,,,,,,,,,,,,,
0.144837,0.0554993,,,,,,,,,,,,,,,,,,,,,,,
0.163781,0.0371658,,,,,,,,,,,,,,,,,,,,,,,
0.183582,0.0191967,,,,,,,,,,,,,,,,,,,,,,,
0.204203,0.00183059,,,,,,,,,,,,,,,,,,,,,,,
0.2256,-0.0147124,,,,,,,,,,,,,,,,,,,,,,,
0.247732,-0.0302219,,,,,,,,,,,,,,,,,,,,,,,
0.270553,-0.0444854,,,,,,,,,,,,,,,,,,,,,,,
0.294017,-0.0572825,,,,,,,,,,,,,,,,,,,,,,,
0.318075,-0.0683848,,,,,,,,,,,,,,,,,,,,,,,
0.342674,-0.0775576,,,,,,,,,,,,,,,,,,,,,,,
0.367755,-0.084569,,,,,,,,,,,,,,,,,,,,,,,
0.393258,-0.0892174,,,,,,,,,,,,,,,,,,,,,,,
0.41912,-0.0913599,,,,,,,,,,,,,,,,,,,,,,,
0.445278,-0.0909416,,,,,,,,,,,,,,,,,,,,,,,
0.471675,-0.0880159,,,,,,,,,,,,,,,,,,,,,,,
0.498256,-0.0827513,,,,,,,,,,,,,,,,,,,,,,,
0.524969,-0.0754185,,,,,,,,,,,,,,,,,,,,,,,
0.551763,-0.0663727,,,,,,,,,,,,,,,,,,,,,,,
0.578587,-0.0560146,,,,,,,,,,,,,,,,,,,,,,,
0.605391,-0.0447495,,,,,,,,,,,,,,,,,,,,,,,
0.63212,-0.032967,,,,,,,,,,,,,,,,,,,,,,,
0.65872,-0.0210136,,,,,,,,,,,,,,,,,,,,,,,
0.685134,-0.0092061,,,,,,,,,,,,,,,,,,,,,,,
0.711301,0.00217692,,,,,,,,,,,,,,,,,,,,,,,
0.737158,0.012889,,,,,,,,,,,,,,,,,,,,,,,
0.762637,0.0227232,,,,,,,,,,,,,,,,,,,,,,,
0.787663,0.0314979,,,,,,,,,,,,,,,,,,,,,,,
0.812156,0.0390761,,,,,,,,,,,,,,,,,,,,,,,
0.836025,0.0453522,,,,,,,,,,,,,,,,,,,,,,,
0.859172,0.0502684,,,,,,,,,,,,,,,,,,,,,,,
0.881495,0.0538491,,,,,,,,,,,,,,,,,,,,,,,
0.902868,0.0560953,,,,,,,,,,,,,,,,,,,,,,,
0.923152,0.057245,,,,,,,,,,,,,,,,,,,,,,,
0.942182,0.0574469,,,,,,,,,,,,,,,,,,,,,,,
0.959759,0.0571005,,,,,,,,,,,,,,,,,,,,,,,
0.975617,0.0564047,,,,,,,,,,,,,,,,,,,,,,,
0.989358,0.0557573,,,,,,,,,,,,,,,,,,,,,,,
-0.00268082,0.195874,,,,,,,,,,,,,,,,,,,,,,,
0.00581879,0.190151,,,,,,,,,,,,,,,,,,,,,,,
0.0151919,0.182662,,,,,,,,,,,,,,,,,,,,,,,
0.025508,0.173997,,,,,,,,,,,,,,,,,,,,,,,
0.0367956,0.163756,,,,,,,,,,,,,,,,,,,,,,,
0.0490714,0.152006,,,,,,,,,,,,,,,,,,,,,,,
0.0623457,0.138774,,,,,,,,,,,,,,,,,,,,,,,
0.0766177,0.124207,,,,,,,,,,,,,,,,,,,,,,,
0.0918779,0.108506,,,,,,,,,,,,,,,,,,,,,,,
0.10811,0.091931,,,,,,,,,,,,,,,,,,,,,,,
0.125291,0.0747703,,,,,,,,,,,,,,,,,,,,,,,
0.143392,0.0573201,,,,,,,,,,,,,,,,,,,,,,,
0.162383,0.0398689,,,,,,,,,,,,,,,,,,,,,,,
0.182226,0.0226853,,,,,,,,,,,,,,,,,,,,,,,
0.202885,0.00601447,,,,,,,,,,,,,,,,,,,,,,,
0.224316,-0.00991467,,,,,,,,,,,,,,,,,,,,,,,
0.246479,-0.0248843,,,,,,,,,,,,,,,,,,,,,,,
0.269328,-0.0386796,,,,,,,,,,,,,,,,,,,,,,,
0.292816,-0.0510847,,,,,,,,,,,,,,,,,,,,,,,
0.316897,-0.0618846,,,,,,,,,,,,,,,,,,,,,,,
0.341516,-0.0708648,,,,,,,,,,,,,,,,,,,,,,,
0.366617,-0.0778167,,,,,,,,,,,,,,,,,,,,,,,
0.392136,-0.0825574,,,,,,,,,,,,,,,,,,,,,,,
0.418014,-0.084954,,,,,,,,,,,,,,,,,,,,,,,
0.444187,-0.0849482,,,,,,,,,,,,,,,,,,,,,,,
0.470599,-0.0825763,,,,,,,,,,,,,,,,,,,,,,,
0.497194,-0.0779777,,,,,,,,,,,,,,,,,,,,,,,
0.523921,-0.0713872,,,,,,,,,,,,,,,,,,,,,,,
0.550729,-0.063121,,,,,,,,,,,,,,,,,,,,,,,
0.57757,-0.0535454,,,,,,,,,,,,,,,,,,,,,,,
0.60439,-0.0430389,,,,,,,,,,,,,,,,,,,,,,,
0.631137,-0.0319718,,,,,,,,,,,,,,,,,,,,,,,
0.657756,-0.0206802,,,,,,,,,,,,,,,,,,,,,,,
0.684191,-0.00947336,,,,,,,,,,,,,,,,,,,,,,,
0.710382,0.00137397,,,,,,,,,,,,,,,,,,,,,,,
0.736266,0.011618,,,,,,,,,,,,,,,,,,,,,,,
0.761775,0.0210527,,,,,,,,,,,,,,,,,,,,,,,
0.786835,0.0294995,,,,,,,,,,,,,,,,,,,,,,,
0.811366,0.036822,,,,,,,,,,,,,,,,,,,,,,,
0.835278,0.0429208,,,,,,,,,,,,,,,,,,,,,,,
0.858474,0.0477408,,,,,,,,,,,,,,,,,,,,,,,
0.880852,0.0513054,,,,,,,,,,,,,,,,,,,,,,,
0.902286,0.0536297,,,,,,,,,,,,,,,,,,,,,,,
0.92264,0.0549273,,,,,,,,,,,,,,,,,,,,,,,
0.941749,0.0553445,,,,,,,,,,,,,,,,,,,,,,,
0.959414,0.0552279,,,,,,,,,,,,,,,,,,,,,,,
0.975372,0.0547608,,,,,,,,,,,,,,,,,,,,,,,
0.989227,0.0542817,,,,,,,,,,,,,,,,,,,,,,,
-0.00518936,0.186813,,,,,,,,,,,,,,,,,,,,,,,
0.00344441,0.181708,,,,,,,,,,,,,,,,,,,,,,,
0.0129408,0.174865,,,,,,,,,,,,,,,,,,,,,,,
0.0233699,0.167012,,,,,,,,,,,,,,,,,,,,,,,
0.0347611,0.157683,,,,,,,,,,,,,,,,,,,,,,,
0.0471319,0.146958,,,,,,,,,,,,,,,,,,,,,,,
0.060493,0.134827,,,,,,,,,,,,,,,,,,,,,,,
0.0748443,0.121406,,,,,,,,,,,,,,,,,,,,,,,
0.0901768,0.10686,,,,,,,,,,,,,,,,,,,,,,,
0.106475,0.0914116,,,,,,,,,,,,,,,,,,,,,,,
0.123715,0.0753217,,,,,,,,,,,,,,,,,,,,,,,
