"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          99,      -5.466771394,      -4.349339762,      -4.589503969,      -3.422011081,      -10.15871387,               0.5,     0.02282083738,  -1.809549042e-05,                 0,                 0,                 0,  -1.285880073e-05,     0.02282083738,  -1.809549042e-05,                 0,   -0.000792937179,    0.001558235895
          0,           0,         100,      -5.466938768,      -4.364154086,      -4.656936448,      -3.419325551,       -10.1536048,               0.5,      0.0227748628,  -1.781982408e-05,                 0,                 0,                 0,  -1.277693878e-05,      0.0227748628,  -1.781982408e-05,                 0,  -0.0007824338715,    0.001558235895
          0,           0,         101,      -5.473698576,      -4.372886105,      -4.714407041,      -3.424864235,      -10.14859789,               0.5,      0.0227526162,  -1.762891498e-05,                 0,                 0,                 0,  -1.271757902e-05,      0.0227526162,  -1.762891498e-05,                 0,  -0.0007748082607,    0.001558235895
          0,           0,         102,      -5.492504894,      -4.376079924,      -4.741821448,      -3.443565631,      -10.14375192,               0.5,     0.02274083225,  -1.751946747e-05,                 0,                 0,                 0,  -1.267667062e-05,     0.02274083225,  -1.751946747e-05,                 0,  -0.0007703969354,    0.001558235895
          0,           0,         103,      -5.525142727,      -4.376107595,      -4.736653035,      -3.476727271,      -10.13896468,               0.5,     0.02272751426,  -1.748888565e-05,                 0,                 0,                 0,  -1.265513074e-05,     0.02272751426,  -1.748888565e-05,                 0,  -0.0007695027908,    0.001558235895
          0,           0,         104,      -5.570439051,      -4.375747863,      -4.716816889,      -3.522748092,      -10.13419196,               0.5,     0.02270335952,  -1.753454324e-05,                 0,                 0,                 0,  -1.264637931e-05,     0.02270335952,  -1.753454324e-05,                 0,  -0.0007723325361,    0.001558235895
          0,           0,         105,      -5.623762436,      -4.377067779,      -4.700434199,      -3.576508069,      -10.12932888,               0.5,     0.02266191159,  -1.763423213e-05,                 0,                 0,                 0,  -1.264570969e-05,     0.02266191159,  -1.763423213e-05,                 0,  -0.0007781440708,    0.001558235895
          0,           0,         106,      -5.675814106,      -4.380999039,      -4.696594349,      -3.628136874,      -10.12455945,               0.5,     0.02259924862,  -1.777971896e-05,                 0,                 0,                 0,  -1.265118381e-05,     0.02259924862,  -1.777971896e-05,                 0,  -0.0007867393853,    0.001558235895
          0,           0,         107,      -5.713965865,      -4.387408871,      -4.707801172,      -3.664750227,        -10.119927,               0.5,      0.0225145623,  -1.795483973e-05,                 0,                 0,                 0,  -1.265831005e-05,      0.0225145623,  -1.795483973e-05,                 0,  -0.0007974767393,    0.001558235895
          0,           0,         108,      -5.730105747,      -4.395373983,      -4.732876118,      -3.678885004,      -10.11545588,               0.5,     0.02240908783,  -1.814274953e-05,                 0,                 0,                 0,  -1.266653897e-05,     0.02240908783,  -1.814274953e-05,                 0,  -0.0008096157086,    0.001558235895
          0,           0,         109,      -5.728339978,       -4.40362138,       -4.76774632,      -3.675725413,      -10.11117573,               0.5,     0.02228561661,  -1.806195952e-05,                 0,                 0,                 0,   -1.24682067e-05,     0.02228561661,  -1.806195952e-05,                 0,  -0.0008104760949,    0.001558235895
          0,           0,         110,      -5.720763009,      -4.410970357,      -4.805176048,      -3.667748494,       -10.1068235,               0.5,     0.02214913245,  -1.846031273e-05,                 0,                 0,                 0,  -1.263421082e-05,     0.02214913245,  -1.846031273e-05,                 0,  -0.0008334553405,    0.001558235895
          0,           0,         111,      -5.718088719,       -4.41670301,      -4.835539517,      -3.665386932,       -10.1024905,               0.5,     0.02200502382,  -1.850566724e-05,                 0,                 0,                 0,  -1.255004524e-05,     0.02200502382,  -1.850566724e-05,                 0,  -0.0008409746517,    0.001587150511
          0,           0,         112,      -5.726376836,      -4.420753819,      -4.851167378,      -3.674274884,      -10.09809981,               0.5,     0.02185819118,  -1.860943028e-05,                 0,                 0,                 0,  -1.252891112e-05,     0.02185819118,  -1.860943028e-05,                 0,   -0.000851371009,    0.001587150511
          0,           0,         113,       -5.74794755,      -4.423621193,      -4.852010351,      -3.696387049,      -10.09374283,               0.5,     0.02171313266,  -1.856733651e-05,                 0,                 0,                 0,  -1.242064314e-05,     0.02171313266,  -1.856733651e-05,                 0,  -0.0008551201154,    0.001587150511
          0,           0,         114,      -5.782619951,      -4.426070671,      -4.845401647,       -3.73117351,      -10.08953067,               0.5,     0.02157326444,  -1.858000081e-05,                 0,                 0,                 0,  -1.237543458e-05,     0.02157326444,  -1.858000081e-05,                 0,   -0.000861251243,    0.001558235895
          0,           0,         115,      -5.827895338,      -4.428822234,      -4.840223119,      -3.775639382,      -10.08540807,               0.5,     0.02144104359,  -1.848347803e-05,                 0,                 0,                 0,  -1.227024086e-05,     0.02144104359,  -1.848347803e-05,                 0,  -0.0008620605593,    0.001558235895
          0,           0,         116,      -5.878102842,      -4.432332565,      -4.842836346,      -3.823531956,      -10.08145226,               0.5,     0.02131793403,  -1.841839591e-05,                 0,                 0,                 0,  -1.220999997e-05,     0.02131793403,  -1.841839591e-05,                 0,  -0.0008639859699,    0.001558235895
          0,           0,         117,      -5.923768072,      -4.436700031,      -4.856575223,      -3.865168228,      -10.07770535,               0.5,     0.02120426508,  -1.825471035e-05,                 0,                 0,                 0,  -1.209333531e-05,     0.02120426508,  -1.825471035e-05,                 0,   -0.000860898045,    0.001558235895
          0,           0,         118,      -5.954348351,      -4.441704088,      -4.882541561,      -3.890962818,      -10.07414798,               0.5,      0.0210993721,  -1.811178344e-05,                 0,                 0,                 0,  -1.201039863e-05,      0.0210993721,  -1.811178344e-05,                 0,  -0.0008584039069,    0.001558235895
          0,           0,         119,      -5.965478327,      -4.446921075,      -4.920105258,      -3.898432272,      -10.07055693,               0.5,     0.02100164725,  -1.788887167e-05,                 0,                 0,                 0,   -1.18802678e-05,     0.02100164725,  -1.788887167e-05,                 0,  -0.0008517842175,    0.001558235895
          0,           0,         120,      -5.962544471,      -4.451879509,      -4.966683056,      -3.894004406,        -10.066964,               0.5,     0.02090964709,  -1.769650256e-05,                 0,                 0,                 0,  -1.177697469e-05,     0.02090964709,  -1.769650256e-05,                 0,  -0.0008463319577,    0.001558235895
          0,           0,         121,      -5.955968442,      -4.456214049,      -5.017094351,      -3.887653141,      -10.06326794,               0.5,     0.02082137996,  -1.745075756e-05,                 0,                 0,                 0,  -1.163671726e-05,     0.02082137996,  -1.745075756e-05,                 0,  -0.0008381172428,    0.001558235895
          0,           0,         122,      -5.954257407,      -4.459741259,      -5.063275371,      -3.886900433,      -10.05972336,               0.5,     0.02073464506,  -1.725611354e-05,                 0,                 0,                 0,  -1.153625971e-05,     0.02073464506,  -1.725611354e-05,                 0,  -0.0008322357817,    0.001558235895
          0,           0,         123,      -5.961998594,      -4.462519583,      -5.096579308,      -3.895578091,      -10.05625748,               0.5,     0.02064733742,  -1.702410967e-05,                 0,                 0,                 0,   -1.14055006e-05,     0.02064733742,  -1.702410967e-05,                 0,  -0.0008245184028,    0.001558235895
