"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         274,      -4.750774372,      -3.833251371,      -3.699319163,      -2.265214492,      -9.679526416
          0,           0,         275,      -4.750868548,      -3.833096474,      -3.702109085,      -2.265396832,      -9.678302328
          0,           0,         276,      -4.750890446,      -3.833883429,      -3.705881038,      -2.265504104,       -9.67740493
          0,           0,         277,      -4.750869259,      -3.835623601,      -3.710632019,      -2.265563776,      -9.676716079
          0,           0,         278,      -4.750837481,      -3.838312585,      -3.716343122,      -2.265606834,      -9.676104871
          0,           0,         279,      -4.750830316,      -3.841929778,      -3.722977832,      -2.265667229,      -9.675514397
          0,           0,         280,         -4.750885,      -3.846437514,      -3.730479818,      -2.265781228,      -9.674931206
          0,           0,         281,      -4.751040071,      -3.851779796,      -3.738770267,       -2.26598671,      -9.674335958
          0,           0,         282,      -4.751334616,      -3.857880723,      -3.747744912,      -2.266322405,      -9.673719564
          0,           0,         283,      -4.751807495,      -3.864642795,      -3.757271035,      -2.266827125,      -9.673071038
          0,           0,         284,      -4.752496567,      -3.871945268,      -3.767184879,       -2.26753897,      -9.672381214
          0,           0,         285,      -4.753437927,      -3.879643047,      -3.777290149,      -2.268494552,      -9.671641193
          0,           0,         286,      -4.754665149,      -3.887566447,      -3.787358496,      -2.269728213,      -9.670859317
          0,           0,         287,      -4.756208544,      -3.895522595,      -3.797133056,      -2.271271253,      -9.670030665
          0,           0,         288,      -4.758094416,      -3.903298993,      -3.806336139,      -2.273151169,      -9.669158038
          0,           0,         289,      -4.760344317,       -3.91066991,      -3.814681845,      -2.275390875,        -9.6682359
          0,           0,         290,      -4.762974296,      -3.917405951,      -3.821893651,      -2.278007927,      -9.667271508
          0,           0,         291,      -4.765994125,      -3.923286634,      -3.827725805,      -2.281013725,       -9.66626114
          0,           0,         292,      -4.769406516,      -3.928115202,      -3.831985979,      -2.284412693,      -9.665208512
          0,           0,         293,      -4.773206321,      -3.931734073,      -3.834555458,      -2.288201462,       -9.66410039
          0,           0,         294,      -4.777379738,      -3.934038689,      -3.835402884,      -2.292368029,      -9.662930062
          0,           0,         295,       -4.78190354,      -3.934987439,      -3.834588506,      -2.296890958,      -9.661690033
          0,           0,         296,      -4.786744377,      -3.934605763,      -3.832257984,      -2.301738624,      -9.660366265
          0,           0,         297,      -4.791858197,      -3.932983637,      -3.828627152,      -2.306868583,      -9.658944536
          0,           0,         298,      -4.797189897,      -3.930266935,      -3.823961079,      -2.312227147,        -9.6574148
          0,           0,         299,       -4.80267329,      -3.926644348,      -3.818551432,      -2.317749277,      -9.655769669
          0,           0,         300,      -4.808231557,       -3.92233215,      -3.812695694,      -2.323358929,      -9.653996456
          0,           0,         301,      -4.813778283,      -3.917559075,      -3.806680525,      -2.328969999,      -9.652074365
          0,           0,         302,      -4.819219242,      -3.912553084,      -3.800770182,      -2.334488004,      -9.649986293
          0,           0,         303,      -4.824454993,      -3.907531015,      -3.795199756,      -2.339812596,      -9.647725602
          0,           0,         304,       -4.82938435,      -3.902691442,      -3.790172351,      -2.344840966,      -9.645285924
          0,           0,         305,      -4.833908639,      -3.898210424,        -3.7858591,      -2.349472098,      -9.642654717
          0,           0,         306,      -4.837936575,       -3.89423967,      -3.782400938,      -2.353611693,      -9.639823631
          0,           0,         307,      -4.841389435,      -3.890906416,      -3.779911279,      -2.357177465,      -9.636795342
          0,           0,         308,      -4.844206082,      -3.888314406,      -3.778478955,      -2.360104356,      -9.633575081
          0,           0,         309,      -4.846347332,      -3.886545431,      -3.778170982,      -2.362349161,      -9.630182445
          0,           0,         310,      -4.847799175,      -3.885661138,      -3.779034888,      -2.363894029,      -9.626638354
          0,           0,         311,      -4.848574432,      -3.885704699,      -3.781100439,      -2.364748407,      -9.622976847
          0,           0,         312,      -4.848712654,      -3.886702223,      -3.784380661,      -2.364949176,      -9.619233294
          0,           0,         313,      -4.848278257,      -3.888663884,      -3.788872117,      -2.364558952,      -9.615458569
          0,           0,         314,      -4.847357155,      -3.891584559,      -3.794554399,      -2.363662799,      -9.611680985
          0,           0,         315,       -4.84605228,      -3.895444079,      -3.801388817,      -2.362363732,      -9.607914211
          0,           0,         316,      -4.844478523,      -3.900207038,      -3.809316283,      -2.360777561,      -9.604211716
          0,           0,         317,      -4.842757565,      -3.905822223,      -3.818254422,      -2.359027576,      -9.600586086
          0,           0,         318,      -4.841013036,      -3.912221742,      -3.828094033,      -2.357239523,      -9.596999068
          0,           0,         319,      -4.839366283,       -3.91931992,      -3.838695111,        -2.3555372,      -9.593404914
          0,           0,         320,      -4.837932918,      -3.927012224,      -3.849882862,      -2.354038837,      -9.589804253
          0,           0,         321,      -4.836820179,      -3.935174269,       -3.86144439,      -2.352854322,      -9.586222984
          0,           0,         322,       -4.83612504,       -3.94366147,       -3.87312708,      -2.352083211,      -9.582740341
          0,           0,         323,      -4.835932965,      -3.952309583,      -3.884640049,      -2.351813415,      -9.579379658
          0,           0,         324,      -4.836317145,      -3.960936599,      -3.895660254,      -2.352120399,      -9.576162107
          0,           0,         325,      -4.837338083,      -3.969346499,       -3.90584473,      -2.353066743,      -9.573133032
          0,           0,         326,      -4.839043357,      -3.977335206,      -3.914849786,      -2.354701909,      -9.570245707
          0,           0,         327,      -4.841467466,      -3.984698868,      -3.922356518,      -2.357062093,      -9.567495193
          0,           0,         328,      -4.844631632,      -3.991244344,      -3.928100012,      -2.360170046,      -9.564892422
          0,           0,         329,      -4.848543501,      -3.996800998,      -3.931897559,      -2.364034784,      -9.562449767
          0,           0,         330,      -4.853196685,      -4.001232656,      -3.933670078,      -2.368651145,      -9.560144305
          0,           0,         331,      -4.858570122,      -4.004448078,      -3.933451702,      -2.373999156,      -9.558026049
          0,           0,         332,      -4.864627264,      -4.006408309,      -3.931385097,      -2.380043209,      -9.556064413
          0,           0,         333,      -4.871315112,      -4.007129631,      -3.927703721,      -2.386731092,      -9.554258722
          0,           0,         334,      -4.878563187,      -4.006681584,      -3.922705403,      -2.393992916,      -9.552603156
          0,           0,         335,       -4.88628255,      -4.005180422,      -3.916722964,      -2.401740096,      -9.551127732
          0,           0,         336,      -4.894365117,      -4.002779186,      -3.910097083,      -2.409864594,       -9.54978681
          0,           0,         337,      -4.902683547,      -3.999655954,      -3.903154803,      -2.418238732,      -9.548587452
