"       ""CD""       ","       ""CL""       ",,,,,,,,,,,,,
0.021809774,1.085291734,,,,,,,,,,,,,
0.02180964,1.085281499,,,,,,,,,,,,,
0.021809506,1.085271271,,,,,,,,,,,,,
0.021809372,1.085261051,,,,,,,,,,,,,
0.021809239,1.085250838,,,,,,,,,,,,,
0.021809106,1.085240633,,,,,,,,,,,,,
0.021808974,1.085230435,,,,,,,,,,,,,
0.021808842,1.085220245,,,,,,,,,,,,,
0.021808711,1.085210062,,,,,,,,,,,,,
0.021808579,1.085199886,,,,,,,,,,,,,
0.021808449,1.085189718,,,,,,,,,,,,,
0.021808319,1.085179557,,,,,,,,,,,,,
0.021808189,1.085169403,,,,,,,,,,,,,
0.02180806,1.085159257,,,,,,,,,,,,,
0.021807932,1.085149118,,,,,,,,,,,,,
0.021807804,1.085138986,,,,,,,,,,,,,
0.021807677,1.085128862,,,,,,,,,,,,,
0.02180755,1.085118745,,,,,,,,,,,,,
0.021807424,1.085108636,,,,,,,,,,,,,
0.021807298,1.085098534,,,,,,,,,,,,,
0.021807174,1.08508844,,,,,,,,,,,,,
0.02180705,1.085078353,,,,,,,,,,,,,
0.021806926,1.085068274,,,,,,,,,,,,,
0.021806803,1.085058203,,,,,,,,,,,,,
0.021806681,1.085048138,,,,,,,,,,,,,
0.02180656,1.085038082,,,,,,,,,,,,,
0.021806439,1.085028034,,,,,,,,,,,,,
0.021806319,1.085017994,,,,,,,,,,,,,
0.0218062,1.085007963,,,,,,,,,,,,,
0.021806082,1.08499794,,,,,,,,,,,,,
0.021805965,1.084987925,,,,,,,,,,,,,
0.021805848,1.084977918,,,,,,,,,,,,,
0.021805732,1.084967919,,,,,,,,,,,,,
0.021805617,1.084957929,,,,,,,,,,,,,
0.021805503,1.084947947,,,,,,,,,,,,,
0.02180539,1.084937974,,,,,,,,,,,,,
0.021805277,1.08492801,,,,,,,,,,,,,
0.021805166,1.084918054,,,,,,,,,,,,,
0.021805055,1.084908106,,,,,,,,,,,,,
0.021804945,1.084898167,,,,,,,,,,,,,
0.021804836,1.084888237,,,,,,,,,,,,,
0.021804727,1.084878316,,,,,,,,,,,,,
0.02180462,1.084868403,,,,,,,,,,,,,
0.021804513,1.0848585,,,,,,,,,,,,,
0.021804408,1.084848605,,,,,,,,,,,,,
0.021804303,1.08483872,,,,,,,,,,,,,
0.021804198,1.084828844,,,,,,,,,,,,,
0.021804095,1.084818977,,,,,,,,,,,,,
0.021803993,1.08480912,,,,,,,,,,,,,
0.021803892,1.084799273,,,,,,,,,,,,,
0.021803791,1.084789436,,,,,,,,,,,,,
0.021803692,1.084779609,,,,,,,,,,,,,
0.021803593,1.084769792,,,,,,,,,,,,,
0.021803495,1.084759985,,,,,,,,,,,,,
0.021803398,1.084750188,,,,,,,,,,,,,
0.021803302,1.084740401,,,,,,,,,,,,,
0.021803207,1.084730624,,,,,,,,,,,,,
0.021803113,1.084720858,,,,,,,,,,,,,
0.02180302,1.084711103,,,,,,,,,,,,,
0.021802927,1.084701358,,,,,,,,,,,,,
0.021802835,1.084691623,,,,,,,,,,,,,
0.021802745,1.084681899,,,,,,,,,,,,,
0.021802654,1.084672185,,,,,,,,,,,,,
0.021802565,1.084662482,,,,,,,,,,,,,
0.021802476,1.084652788,,,,,,,,,,,,,
0.021802388,1.084643105,,,,,,,,,,,,,
0.0218023,1.084633433,,,,,,,,,,,,,
0.021802214,1.084623772,,,,,,,,,,,,,
0.021802128,1.084614121,,,,,,,,,,,,,
0.021802043,1.084604481,,,,,,,,,,,,,
0.021801958,1.084594852,,,,,,,,,,,,,
0.021801874,1.084585235,,,,,,,,,,,,,
0.021801791,1.084575629,,,,,,,,,,,,,
0.021801709,1.084566034,,,,,,,,,,,,,
0.021801627,1.08455645,,,,,,,,,,,,,
0.021801546,1.084546875,,,,,,,,,,,,,
0.021801464,1.084537311,,,,,,,,,,,,,
0.021801384,1.084527758,,,,,,,,,,,,,
0.021801304,1.084518218,,,,,,,,,,,,,
0.021801226,1.08450869,,,,,,,,,,,,,
0.021801147,1.084499173,,,,,,,,,,,,,
0.02180107,1.084489668,,,,,,,,,,,,,
0.021800993,1.084480175,,,,,,,,,,,,,
0.021800916,1.084470693,,,,,,,,,,,,,
0.02180084,1.084461223,,,,,,,,,,,,,
0.021800764,1.084451764,,,,,,,,,,,,,
0.021800689,1.084442317,,,,,,,,,,,,,
0.021800615,1.084432883,,,,,,,,,,,,,
0.021800541,1.084423462,,,,,,,,,,,,,
0.021800468,1.084414054,,,,,,,,,,,,,
0.021800396,1.084404659,,,,,,,,,,,,,
0.021800325,1.084395276,,,,,,,,,,,,,
0.021800253,1.084385905,,,,,,,,,,,,,
0.021800182,1.084376545,,,,,,,,,,,,,
0.021800111,1.084367198,,,,,,,,,,,,,
0.021800041,1.084357864,,,,,,,,,,,,,
0.021799971,1.084348541,,,,,,,,,,,,,
0.021799901,1.084339231,,,,,,,,,,,,,
0.021799832,1.084329932,,,,,,,,,,,,,
0.021799762,1.084320644,,,,,,,,,,,,,
0.021799693,1.084311369,,,,,,,,,,,,,
0.021799625,1.084302105,,,,,,,,,,,,,
0.021799556,1.084292854,,,,,,,,,,,,,
